BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster,Segment
8.88221637,1,6.895783907,6.760530559,4.836281907,8.606964534,0.333333,0.333333,0.083333,0.25,16,9,9.25922577,7.57175227,7.780297894,0,12,1,Big Spenders
8.774759041,1,7.28970608,6.88725661,6.187093006,8.281184194,0.833333,0.583333,0.666667,0.416667,10,23,9.350189267,7.4143099,7.543492347,0,12,2,Inactive Customers
4.17563125,0.454545,6.833031733,6.398594935,5.793013608,0,0.25,0.083333,0.166667,0,0,4,8.517393171,7.139790256,4.095084122,0.222222,12,3,EMI Users
8.637082572,1,5.977923277,5.041617032,5.48438191,8.688532552,0.916667,0.916667,0.166667,0.75,24,15,9.210440367,7.560408779,7.457349236,0,12,2,Inactive Customers
8.2083572,1,6.873681299,6.776655214,4.503912354,0,0.5,0.5,0.083333,0,0,9,8.922791624,6.943057174,6.848532082,0,12,2,Inactive Customers
7.807663043,0.818182,0,0,0,4.637404861,0,0,0,0.083333,1,0,8.922791624,8.421702654,6.474212697,0,12,1,Big Spenders
6.645097388,1,5.821298808,5.821298808,0,0,0.75,0.75,0,0,0,9,8.699681401,6.855088551,5.384621903,0,12,2,Inactive Customers
4.339216715,0.727273,6.293419279,0,6.293419279,0,0.25,0,0.166667,0,0,3,8.294299609,6.309858787,3.905198471,0,12,3,EMI Users
7.023519296,1,6.779376304,4.645351976,6.654693611,5.291534973,1,0.166667,0.916667,0.083333,1,39,7.313886832,6.298649417,6.158030924,0,12,2,Inactive Customers
2.148044837,0.545455,4.97852524,4.220683484,4.35901386,0,0.333333,0.083333,0.166667,0,0,7,9.350189267,4.910526387,4.337486905,0.111111,12,3,EMI Users
7.627759362,1,6.204254686,6.092101424,3.979681654,7.461257434,0.5,0.333333,0.25,0.833333,16,10,7.601402335,7.93596641,7.886955008,0,12,1,Big Spenders
7.792890453,1,8.409984302,8.148228754,6.942581736,5.245882479,1,0.916667,1,0.083333,1,52,9.047939083,8.659502656,6.369198279,0,12,2,Inactive Customers
9.110367747,1,9.322741842,8.716070279,8.535123479,0,1,0.75,1,0,0,151,9.210440367,9.392280035,9.049967219,0,12,2,Inactive Customers
8.026893453,1,7.512180529,7.492035805,3.624340933,0,1,1,0.083333,0,0,17,8.853808275,6.879596638,6.894624205,0,12,2,Inactive Customers
3.752848805,0.857143,4.343675543,4.343675543,0,0,0.142857,0.142857,0,0,0,1,7.901377354,4.25082658,4.609179608,0,7,3,EMI Users
8.600177347,1,7.509422933,7.37748387,5.423186349,0,1,0.916667,0.75,0,0,23,9.581972892,7.319213361,7.223674839,0,12,2,Inactive Customers
8.790647128,1,9.140585067,9.140585067,0,0,0.333333,0.333333,0,0,0,5,9.047939083,9.309074382,7.509707871,0,12,2,Inactive Customers
3.383088705,1,4.615120517,4.615120517,0,0,0.083333,0.083333,0,0,0,1,8.294299609,4.842367866,4.66209402,0,12,3,EMI Users
8.33797686,1,7.267448663,6.067707738,6.909952863,0,1,0.416667,0.833333,0,0,39,8.294299609,7.77718165,8.260934804,0,12,2,Inactive Customers
8.013018563,1,7.723743792,7.213274814,6.808023338,0,0.833333,0.416667,0.75,0,0,25,9.047939083,7.691168416,6.606954051,0,12,2,Inactive Customers
0.715683323,0.333333,0,0,0,6.147707098,0,0,0,0.111111,1,0,7.090909822,6.975022498,3.278539986,0.5,9,3,EMI Users
7.9099922,0.909091,9.250665283,7.056037344,9.132665276,0,0.75,0.666667,0.583333,0,0,41,9.878221025,9.179535837,6.589883446,0.363636,12,2,Inactive Customers
6.977280825,1,6.899420642,6.180016654,6.233822317,0,0.75,0.25,0.583333,0,0,13,7.244941546,6.227163603,6.085237221,0,12,2,Inactive Customers
5.636961158,1,8.018269788,0,8.018269788,0,1,0,1,0,0,12,7.972810784,7.982726939,7.913636962,0.083333,12,0,Cash Advance Lovers
7.1364051,1,6.946793283,6.946793283,0,6.997262019,0.916667,0.916667,0,0.083333,1,21,8.648396877,7.103695594,6.04815461,0,12,2,Inactive Customers
7.710141224,1,3.842672927,3.842672927,0,0,0.083333,0.083333,0,0,0,1,7.824445931,6.298482778,6.444466703,0,12,3,EMI Users
7.768317242,1,7.879662347,7.235114691,7.136228602,5.579294799,0.833333,0.666667,0.75,0.083333,1,41,8.006700845,7.518025551,6.981429986,0,12,2,Inactive Customers
8.939085943,1,5.707110265,0,5.707110265,7.937991771,0.5,0,0.416667,0.25,3,6,9.392745259,7.589322764,7.481884849,0,12,1,Big Spenders
8.138147571,1,4.849605451,3.781458635,4.44041346,5.045624915,0.333333,0.083333,0.25,0.083333,1,5,9.25922577,7.83059879,6.883978859,0,12,1,Big Spenders
3.909993167,0.545455,5.513791584,0,5.513791584,5.211438721,0.5,0,0.416667,0.166667,3,7,8.612685173,6.017606821,4.261573237,0,12,3,EMI Users
7.536745886,1,5.710758088,4.430816799,5.389528247,0,0.583333,0.166667,0.333333,0,0,10,7.576097341,6.376682807,6.99396992,0,12,2,Inactive Customers
5.473259252,0.636364,7.787825911,7.421476706,6.60742016,0,0.5,0.083333,0.333333,0,0,15,8.294299609,8.236083462,5.140957664,1,12,3,EMI Users
7.149859761,1,8.585074245,8.473103363,6.341857299,0,1,1,0.916667,0,0,101,8.987321813,8.670189282,5.76614778,0.166667,12,2,Inactive Customers
6.327001884,1,6.447353405,6.447353405,0,0,0.090909,0.090909,0,0,0,1,8.612685173,6.057000765,5.367702067,0,11,3,EMI Users
7.942791295,1,8.070355937,7.640613437,7.019493414,0,1,0.666667,1,0,0,49,8.006700845,8.18185488,7.192857163,0,12,2,Inactive Customers
2.203980814,0.363636,4.8978398,0,4.8978398,0,0.25,0,0.166667,0,0,3,8.006700845,4.879863671,3.74801108,0.181818,12,3,EMI Users
6.079617681,1,7.406807872,6.931881878,6.435733615,0,1,0.583333,0.75,0,0,33,9.392745259,6.963034257,5.470670074,0,12,2,Inactive Customers
2.00017956,1,4.390242789,0,4.390242789,0,1,0,1,0,0,12,7.313886832,4.342457605,4.343386399,0,12,0,Cash Advance Lovers
9.170894006,1,5.771191871,0,5.771191871,9.506033054,1,0,1,0.416667,12,12,9.392745259,9.30518609,7.825069856,0,12,2,Inactive Customers
8.979613028,1,8.210265776,8.173217272,4.903718012,0,1,1,0.5,0,0,98,9.43356392,7.88565146,7.556584018,0,12,2,Inactive Customers
7.760244622,1,6.949501646,6.949501646,0,8.295291104,0.25,0.25,0,0.333333,6,14,8.294299609,8.017856476,6.576058454,0,12,1,Big Spenders
6.905234324,1,6.517612187,0,6.517612187,0,1,0,1,0,0,12,6.908754779,7.524346638,7.232222047,0.083333,12,0,Cash Advance Lovers
3.020817346,1,5.268579548,0,5.268579548,0,0.416667,0,0.416667,0,0,5,7.601402335,5.40025901,4.289980738,0.25,12,0,Cash Advance Lovers
5.229183305,1,7.440868675,7.440868675,0,0,1,1,0,0,0,13,9.350189267,7.279346017,5.216555386,1,12,2,Inactive Customers
8.582288356,1,0,0,0,6.152644793,0,0,0,0.166667,2,0,8.699681401,7.20883614,7.131648217,0,12,1,Big Spenders
3.143690232,0.363636,5.460266134,0,5.460266134,0,0.363636,0,0.272727,0,0,4,7.313886832,6.17568118,5.017132912,0.5,11,3,EMI Users
1.927421569,0.818182,3.423610976,3.423610976,0,0,0.083333,0.083333,0,0,0,1,9.210440367,4.355985283,4.338534399,0,12,3,EMI Users
6.957018161,1,7.188163461,7.000981471,5.424773791,6.653199019,0.833333,0.75,0.416667,0.25,6,28,9.305741457,6.688834586,5.440923482,0,12,2,Inactive Customers
8.625363977,1,7.383293564,0,7.383293564,0,1,0,1,0,0,84,9.510519036,7.367968441,7.704198122,0,12,2,Inactive Customers
7.420334463,1,0,0,0,7.448881896,0,0,0,0.166667,5,0,7.496097345,7.681551674,6.343991294,0.083333,12,1,Big Spenders
7.707777753,0.818182,8.065893547,8.065893547,0,0,0.166667,0.166667,0,0,0,2,9.105090961,8.249142815,6.445847599,0,12,3,EMI Users
7.974113343,1,8.011431391,7.201424393,7.42350277,4.650241033,1,0.833333,1,0.083333,1,93,8.412054873,7.208874383,6.487126658,0,12,2,Inactive Customers
7.621920057,1,8.898963789,8.506310186,7.774645661,5.259221668,1,0.833333,0.75,0.083333,1,81,8.006700845,8.240937608,7.461004481,0.083333,12,2,Inactive Customers
8.956312085,1,9.051876738,8.312321685,8.403303069,8.928150835,1,0.5,0.833333,0.5,12,72,9.210440367,8.467836788,8.889852949,0,6,2,Inactive Customers
6.422050061,0.727273,6.015986413,4.328098293,5.814518516,0,0.5,0.083333,0.5,0,0,10,9.105090961,7.678859831,5.747301459,0,12,2,Inactive Customers
6.987795159,1,8.000168392,6.49038964,7.750907415,0,1,0.5,1,0,0,50,8.699681401,7.019268025,5.671396388,0,12,2,Inactive Customers
7.914129508,1,6.331021307,6.331021307,0,0,0.916667,0.916667,0,0,0,11,8.922791624,6.577580879,6.508843133,0,12,2,Inactive Customers
4.403161781,1,6.347214063,6.347214063,0,0,0.166667,0.166667,0,0,0,3,9.159152335,6.453625086,4.532738483,0.083333,12,3,EMI Users
7.846013051,1,8.730330042,8.716057165,4.485147143,7.549446339,0.916667,0.75,0.25,0.083333,1,38,9.301186055,9.323662462,6.412423766,0.083333,12,2,Inactive Customers
6.285899805,1,8.423280235,8.012343012,7.336174905,6.085567448,1,0.916667,1,0.083333,1,99,9.047939083,8.370591897,5.345842731,0.916667,12,2,Inactive Customers
8.270362799,1,5.022563865,5.022563865,0,7.41469294,0.166667,0.166667,0,0.416667,5,2,8.922791624,6.899243565,6.898495828,0,12,1,Big Spenders
5.058017096,1,7.234249327,6.913836749,5.942799375,0,1,0.5,0.75,0,0,21,9.546884035,7.155765922,5.269763261,0.833333,12,2,Inactive Customers
8.569171357,1,6.019176986,3.822317092,5.904080373,9.645621698,0.916667,0.083333,0.916667,0.333333,13,21,9.711176264,9.393187407,6.962762171,0.083333,12,2,Inactive Customers
1.270916337,0.181818,3.890799369,3.890799369,0,0,0.083333,0.083333,0,0,0,1,7.313886832,5.68869421,4.468731577,0,12,3,EMI Users
7.535875594,1,4.848665234,4.848665234,0,5.204772207,0.25,0.25,0,0.083333,1,4,7.650168701,6.183236029,6.264210108,0,12,1,Big Spenders
7.296071386,1,6.02827852,0,6.02827852,0,0.75,0,0.666667,0,0,9,9.25922577,8.676747589,6.347827541,0.5,12,2,Inactive Customers
7.317097561,1,7.60638739,6.447305863,7.230563153,7.081954576,1,0.166667,1,0.083333,1,14,9.047939083,6.757896977,6.175516845,0,12,2,Inactive Customers
8.941952095,1,8.454072332,8.374165422,5.890262042,0,0.5,0.416667,0.333333,0,0,12,9.510519036,8.473794689,7.462879867,0,12,2,Inactive Customers
7.03027161,1,6.214528095,0,6.214528095,4.294005953,1,0,1,0.083333,1,12,6.908754779,6.722034535,7.392887288,0,12,0,Cash Advance Lovers
6.507213064,1,5.416988896,5.004751351,4.344843844,0,0.583333,0.083333,0.416667,0,0,9,9.159152335,6.344472517,5.61046188,0,12,2,Inactive Customers
7.742047951,1,7.957726892,6.828538896,7.567723061,0,1,0.25,1,0,0,62,7.824445931,7.977769107,7.684637091,0,12,2,Inactive Customers
5.612074698,0.818182,0,0,0,6.526723312,0,0,0,0.083333,2,0,8.006700845,7.92185389,4.981011785,0.181818,12,1,Big Spenders
8.354069426,1,0,0,0,9.134690546,0,0,0,0.666667,16,0,8.853808275,8.701433848,7.492349439,0.083333,12,1,Big Spenders
7.792250296,1,0,0,0,6.34253295,0,0,0,0.083333,2,0,8.006700845,6.771607118,6.41379789,0,12,1,Big Spenders
7.984914067,1,6.017692566,5.866099717,4.073461351,7.537558511,0.583333,0.583333,0.083333,0.25,4,12,8.517393171,6.364989369,7.017137155,0,12,2,Inactive Customers
4.432580516,0.636364,6.738555257,6.738555257,0,0,0.5,0.5,0,0,0,17,8.77971129,6.932708923,4.819077898,0.5,12,3,EMI Users
8.607189516,1,0,0,0,6.241819879,0,0,0,0.166667,3,0,8.699681401,7.218152496,7.610866594,0,12,1,Big Spenders
5.638860296,1,7.713109981,6.632686655,7.299101179,0,1,1,0.666667,0,0,34,9.210440367,7.594802927,5.457945766,1,12,2,Inactive Customers
8.664220956,1,6.143133579,5.992489022,4.191168747,7.831111822,0.416667,0.25,0.166667,0.166667,6,10,8.699681401,7.324222528,7.646791227,0,12,2,Inactive Customers
8.1905524,1,7.484368643,7.484368643,0,0,0.166667,0.166667,0,0,0,2,8.517393171,6.753505921,6.635962611,0,12,3,EMI Users
8.292363691,1,0,0,0,5.857459788,0,0,0,0.583333,9,0,8.294299609,6.964776484,7.115435947,0,12,1,Big Spenders
3.757314997,1,6.125470827,0,6.125470827,0,1,0,0.916667,0,0,14,8.699681401,5.918883577,5.10161866,0.333333,12,0,Cash Advance Lovers
6.455340745,0.818182,8.658642405,7.720182152,8.162613194,0,0.75,0.25,0.75,0,0,48,7.972810784,8.980243982,5.290366361,1,12,2,Inactive Customers
7.327890979,1,5.509307362,5.509307362,0,7.93511356,0.166667,0.166667,0,0.25,3,2,8.699681401,7.724236072,5.964242386,0,12,1,Big Spenders
8.621209471,1,0,0,0,8.10166507,0,0,0,0.083333,2,0,9.392745259,7.488373431,7.210078537,0,12,1,Big Spenders
7.825687548,1,6.599734436,6.599734436,0,0,1,1,0,0,0,13,8.006700845,7.390917748,6.755228469,0,12,2,Inactive Customers
5.259840074,1,7.40371292,7.40371292,0,5.9453482,0.666667,0.666667,0,0.083333,1,15,6.216606101,7.368288462,4.927589078,0.636364,12,3,EMI Users
8.194975446,1,6.515793588,6.515793588,0,7.430088878,0.25,0.25,0,0.166667,8,12,8.294299609,7.038834939,7.247420275,0,12,1,Big Spenders
7.924245829,1,7.902291412,7.331263297,7.070860037,0,1,0.25,1,0,0,27,9.305741457,8.935609847,6.921743435,0.083333,12,2,Inactive Customers
8.375539038,1,0,0,0,7.505805258,0,0,0,0.083333,4,0,8.987321813,8.989793534,6.872251014,0,12,1,Big Spenders
5.965823407,0.727273,7.365275058,7.288483607,4.768988271,0,0.583333,0.5,0.25,0,0,15,7.901377354,6.115008864,5.303082426,0,12,3,EMI Users
9.133708831,1,0,0,0,9.05998783,0,0,0,0.416667,10,0,9.305741457,7.56755967,7.854595684,0,12,1,Big Spenders
5.34296489,1,7.678964746,6.114787763,7.444763137,0,1,0.166667,1,0,0,41,8.412054873,7.630888097,5.112301896,1,12,2,Inactive Customers
5.136317349,1,7.301950453,6.102715182,6.94420292,0,1,0.583333,0.666667,0,0,26,8.699681401,7.162839442,5.162993237,0.666667,12,2,Inactive Customers
4.904619423,1,7.27728228,6.301611142,6.805279487,0,1,0.083333,1,0,0,16,8.160803921,7.218998375,5.232395339,0.833333,12,0,Cash Advance Lovers
7.386687102,0.909091,0,0,0,7.382325143,0,0,0,0.181818,3,0,8.412054873,5.747586773,6.475647577,0,11,1,Big Spenders
3.992836284,1,6.212946719,6.131269967,3.69262244,0,0.916667,0.916667,0.083333,0,0,14,9.615872145,6.417722738,5.099519294,0.909091,12,2,Inactive Customers
7.193661433,1,7.605949701,7.168333334,6.570098341,7.475789579,1,1,1,0.25,10,36,7.824445931,7.907273339,6.864148184,0,12,2,Inactive Customers
6.833076948,1,0,0,0,6.001350925,0,0,0,0.333333,5,0,6.908754779,6.580603414,5.83057104,0,12,1,Big Spenders
7.53570647,1,0,0,0,8.130209079,0,0,0,0.166667,3,0,8.612685173,7.049880848,6.442565329,0,12,1,Big Spenders
5.227875117,1,0,0,0,6.737508835,0,0,0,0.363636,7,0,6.908754779,4.775273773,4.932252042,0,11,1,Big Spenders
8.481529328,0.857143,0,0,0,8.776830811,0,0,0,0.142857,4,0,8.853808275,6.762293643,7.047196923,0,7,1,Big Spenders
6.90284904,1,4.845760651,4.845760651,0,0,0.833333,0.833333,0,0,0,10,7.576097341,5.75353398,6.036175562,0,12,3,EMI Users
3.715745824,1,5.420534999,0,5.420534999,0,1,0,1,0,0,12,7.313886832,5.788670355,5.659909257,0.166667,12,0,Cash Advance Lovers
8.462393449,1,2.769458829,0,2.769458829,7.684487839,0.083333,0,0.083333,0.416667,11,1,8.648396877,7.162617681,7.067566931,0,12,1,Big Spenders
9.1278075,1,6.77534326,5.860786223,6.265263189,8.445631279,0.75,0.083333,0.666667,0.333333,9,16,9.43356392,7.628566691,7.696247964,0,12,2,Inactive Customers
8.812899459,1,0,0,0,7.801498686,0,0,0,0.333333,7,0,8.922791624,7.309272065,7.82002862,0,12,1,Big Spenders
7.711582122,1,6.100767282,6.100767282,0,0,0.166667,0.166667,0,0,0,4,8.987321813,6.950806884,6.364040787,0,12,3,EMI Users
7.532971437,1,0,0,0,8.091190629,0,0,0,0.666667,9,0,8.412054873,6.167856703,5.998862802,0,12,1,Big Spenders
4.074868564,1,6.53718423,0,6.53718423,0,1,0,1,0,0,24,7.313886832,6.119951014,5.005847652,0.333333,12,0,Cash Advance Lovers
8.341656684,0.727273,7.604829738,6.044056997,7.369770838,0,0.666667,0.083333,0.666667,0,0,26,9.952325335,9.889139981,7.300006405,0.1,12,2,Inactive Customers
7.808267112,1,6.520621128,6.520621128,0,6.833302892,1,1,0,0.25,4,12,7.824445931,7.563884953,7.567435136,0,12,2,Inactive Customers
6.747152294,1,0.048790164,0.048790164,0,7.439344589,0.083333,0.083333,0,0.333333,7,1,6.908754779,6.989594336,5.909195189,0,12,1,Big Spenders
5.869856686,1,8.034854598,8.017627272,3.983785372,0,1,1,0.083333,0,0,21,9.047939083,7.897863482,5.266139105,1,12,2,Inactive Customers
7.889893914,1,0,0,0,4.963832429,0,0,0,0.166667,2,0,8.006700845,6.467352488,7.02382675,0,12,1,Big Spenders
4.537327471,0.909091,6.985641818,6.985641818,0,0,0.75,0.75,0,0,0,12,8.699681401,6.982917172,5.135829501,1,12,3,EMI Users
6.561986349,1,7.909180962,7.790865578,5.719491768,0,1,0.5,1,0,0,32,8.77971129,8.507930556,5.641275517,0.083333,12,2,Inactive Customers
5.892526049,1,8.038176264,7.233137679,7.44623498,0,1,0.916667,0.833333,0,0,32,9.546884035,8.29524464,5.28920885,0.583333,12,2,Inactive Customers
7.751512416,0.909091,0,0,0,7.378857104,0,0,0,0.909091,13,0,7.74109909,7.672706952,7.639581475,0,11,1,Big Spenders
7.980532671,1,4.277637869,0,4.277637869,8.187621451,0.25,0,0.166667,0.166667,9,3,9.159152335,9.129970648,6.68242302,0,12,1,Big Spenders
4.598797312,0.181818,4.189654742,0,4.189654742,0,0.166667,0,0.166667,0,0,2,7.090909822,6.578965516,4.001047051,0,12,3,EMI Users
6.213024077,1,8.47378661,8.389050681,5.966069813,0,0.916667,0.833333,0.5,0,0,61,9.105090961,8.244509993,5.102667373,1,12,2,Inactive Customers
2.886664338,0.454545,5.167183099,0,5.167183099,0,0.333333,0,0.25,0,0,5,7.824445931,5.852450667,5.012640622,0.75,12,3,EMI Users
8.118693099,1,5.496676301,0,5.496676301,0,1,0,1,0,0,12,9.510519036,8.713600919,6.793061474,0.090909,12,2,Inactive Customers
6.812325311,1,5.384219796,5.384219796,0,6.920669475,0.166667,0.166667,0,0.166667,5,3,8.07121854,5.407275623,5.707807859,0,12,1,Big Spenders
7.135423857,1,5.893658756,5.893658756,0,5.296749859,0.166667,0.166667,0,0.083333,1,2,7.313886832,6.28526564,6.072325566,0,12,1,Big Spenders
4.398596542,0.6,5.802118375,5.802118375,0,0,0.1,0.1,0,0,0,1,7.496097345,5.847393729,4.457796759,0,10,3,EMI Users
5.567729372,1,7.95686565,7.494963999,6.963331887,0,1,0.833333,0.916667,0,0,51,9.159152335,7.799069775,5.177748612,1,12,2,Inactive Customers
2.910008849,0.454545,5.96870756,4.510859507,5.707110265,0,0.5,0.083333,0.5,0,0,7,7.601402335,5.715230597,4.326347434,0,12,3,EMI Users
7.548909987,1,6.04779762,6.04779762,0,0,1,1,0,0,0,12,8.612685173,7.993833409,6.089739283,0,12,2,Inactive Customers
6.940455891,1,6.914254116,6.143112097,6.295302901,0,1,0.5,0.833333,0,0,33,8.006700845,7.532230268,5.473649479,0,12,2,Inactive Customers
8.171204157,1,7.665720629,6.867037446,7.068878735,8.583171208,1,0.333333,1,0.75,20,74,9.305741457,9.018228681,6.727462472,0,12,2,Inactive Customers
3.11707625,0.909091,5.65501231,0,5.65501231,0,0.666667,0,0.666667,0,0,16,8.517393171,5.84401218,5.054925565,0.8,12,0,Cash Advance Lovers
8.345820983,1,0,0,0,6.123767317,0,0,0,0.083333,1,0,9.25922577,7.161844817,7.060629722,0,12,1,Big Spenders
7.458021933,1,8.084919935,7.816759529,6.638973466,0,1,0.666667,0.5,0,0,29,9.350189267,8.643858592,6.336520378,0,12,2,Inactive Customers
9.098342449,1,7.820507759,6.809226926,7.368970402,8.577525954,0.5,0.166667,0.416667,0.5,11,8,9.159152335,8.283498547,8.507665038,0,12,2,Inactive Customers
3.755480955,0.181818,6.457005107,6.457005107,0,0,0.166667,0.166667,0,0,0,5,9.047939083,6.82373674,4.063034753,0.181818,12,3,EMI Users
7.569538811,1,8.012988931,7.440510678,7.183347057,0,1,1,1,0,0,99,8.517393171,8.271506851,6.098353547,0.166667,12,2,Inactive Customers
4.614675685,1,7.109854953,5.317972924,6.928537818,0,1,0.25,1,0,0,16,9.878221025,7.041479808,5.229276731,1,12,2,Inactive Customers
8.544147555,1,4.71115051,0,4.71115051,8.787677508,0.333333,0,0.333333,0.333333,17,4,8.699681401,7.448915185,7.809732924,0,12,1,Big Spenders
5.374799321,0.636364,0,0,0,7.0842396,0,0,0,0.083333,1,0,8.006700845,7.740621878,5.37186403,0.2,12,1,Big Spenders
7.342318197,1,0,0,0,3.623856336,0,0,0,0.083333,1,0,7.496097345,6.309171438,6.27351923,0,12,1,Big Spenders
6.401785132,1,6.892408111,6.40484822,5.942799375,0,0.666667,0.416667,0.25,0,0,15,7.783640596,5.967200443,5.395742105,0,12,2,Inactive Customers
7.14049847,1,0,0,0,6.164219327,0,0,0,0.25,3,0,7.313886832,6.766036193,5.873190462,0,12,1,Big Spenders
4.457656037,0.75,6.050299333,5.66296048,4.921731218,0,0.625,0.375,0.375,0,0,9,9.305741457,5.693788535,4.908594241,0,8,3,EMI Users
7.552073815,1,8.712842208,8.459670005,7.215975003,9.23290672,0.916667,0.25,0.666667,0.25,22,31,8.895766604,9.828408064,6.637603822,0.416667,12,2,Inactive Customers
6.702044767,1,6.087637991,6.087637991,0,6.591204913,0.083333,0.083333,0,0.25,8,2,7.090909822,5.476448778,5.586157479,0,12,1,Big Spenders
7.154869342,1,7.096928311,0,7.096928311,0,1,0,1,0,0,59,7.090909822,7.157506384,7.171347078,0,12,0,Cash Advance Lovers
5.475078962,1,5.561181506,5.561181506,0,0,0.083333,0.083333,0,0,0,1,7.74109909,7.894182181,7.82579432,0.25,12,3,EMI Users
8.656739656,1,7.39553129,0,7.39553129,0,1,0,1,0,0,49,8.612685173,7.827521862,8.921518179,0,12,2,Inactive Customers
8.956987652,1,0,0,0,8.138589834,0,0,0,0.5,10,0,8.987321813,7.953673572,7.808217925,0,12,1,Big Spenders
8.762350021,1,0,0,0,8.23474982,0,0,0,0.25,3,0,8.987321813,9.30329736,7.777296966,0.083333,12,1,Big Spenders
6.057656298,1,8.657122076,8.601710795,5.739792912,0,1,1,0.25,0,0,50,9.392745259,8.650419152,5.316805846,0.833333,12,2,Inactive Customers
9.083400536,1,7.307832565,0.019802627,7.30781916,7.942384926,1,0.166667,1,0.166667,4,25,9.105090961,7.658068173,8.188611268,0,12,2,Inactive Customers
7.029290721,1,8.531072428,8.169302411,7.339537695,0,1,1,1,0,0,76,8.412054873,8.270158523,5.926742177,0.083333,12,2,Inactive Customers
7.623906529,1,6.973805157,0,6.973805157,0,1,0,1,0,0,30,7.601402335,7.612226003,8.03087034,0,12,2,Inactive Customers
2.253425521,0.545455,4.176231722,4.176231722,0,0,0.166667,0.166667,0,0,0,2,8.853808275,5.179536899,4.349791379,0,12,3,EMI Users
9.330782308,1,8.832965513,7.924405241,8.317197157,0,0.916667,0.75,0.833333,0,0,39,9.825580064,8.490662067,7.959587196,0,12,2,Inactive Customers
4.972890726,0.636364,7.397561536,0,7.397561536,0,0.583333,0,0.583333,0,0,7,7.824445931,7.844554072,5.064298145,1,12,0,Cash Advance Lovers
5.489862732,0.909091,5.203512059,5.203512059,0,0,0.166667,0.166667,0,0,0,6,7.244941546,6.689423353,5.400221815,0,12,3,EMI Users
7.33274295,1,0,0,0,5.158659347,0,0,0,0.166667,2,0,7.378383713,5.870940683,6.327990882,0,12,1,Big Spenders
9.431540399,1,4.926383742,0,4.926383742,6.246392785,0.166667,0,0.166667,0.166667,2,2,9.546884035,8.166218785,8.140789991,0,12,1,Big Spenders
